Date,AAPL,ABBV,ABT,ACN,ADBE,AMAT,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BKNG,BLK,BMY,BNY,BRK-B,C,CAT,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,FDX,GD,GE,GEV,GILD,GM,GOOGL,GS,HD,HONA,IBM,INTC,INTU,ISRG,JNJ,JPM,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MDLZ,MDT,META,MMM,MO,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOW,NVDA,ORCL,PEP,PFE,PG,PLTR,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,SPY,T,TMO,TMUS,TSLA,TXN,UBER,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2007-02-14,2.551292,,16.202646,27.473028,38.599998,13.888359,14.950000,45.918427,28.397144,2.007000,,43.658405,65.212753,36.145248,1.993146,106.468277,13.338460,29.172930,72.199997,361.640259,40.628601,21.468622,8.550440,59.427555,26.367624,39.059967,12.236403,17.606409,21.350271,33.879948,38.627972,14.700546,27.896740,25.236509,26.975481,76.203255,51.262074,110.551277,,12.236753,,11.550003,157.598663,25.212481,,50.984516,12.705045,27.535357,12.648889,37.137169,31.298275,13.145722,44.121449,31.718643,57.361176,23.602375,3.796564,9.789157,26.096384,13.748602,34.704880,,36.048546,5.985670,21.179319,44.684887,20.737236,12.247722,8.343226,0.322857,9.945610,,0.511467,13.315287,35.234276,10.744061,37.174404,,,24.978466,27.358236,12.227305,14.391837,15.488263,47.828457,101.582542,7.148833,44.954025,,,19.126251,,39.391090,17.358610,38.339329,19.503399,,13.154708,21.335438,10.730217,38.441845
2007-02-15,2.548599,,16.233398,27.185694,39.250000,14.035400,14.830000,45.571362,28.805882,2.003000,,43.777428,66.496109,36.011505,1.985722,108.602135,13.362516,29.451744,71.199997,361.840424,41.525173,21.471777,8.546301,59.775974,26.017614,39.641930,12.170169,17.670521,21.474253,33.490425,39.183701,14.798465,27.832523,25.161020,26.828236,76.015343,51.171955,109.550964,,12.316946,,11.439443,157.178223,25.170189,,50.840614,12.807216,27.316755,12.517778,37.103329,31.170456,13.137487,44.031853,31.776478,57.932983,23.912931,3.829654,9.790973,26.073202,13.664751,34.374233,,36.081387,5.964190,21.092804,44.934456,20.779551,12.198965,8.259305,0.321429,9.957878,,0.514515,13.426448,35.640282,10.723855,37.237419,,,26.017660,27.663235,12.183298,14.563352,15.407725,48.100636,101.715157,7.156521,45.350674,,,19.256016,,40.893799,16.984823,38.277672,19.584225,,13.076390,21.335438,10.840053,38.309643
2007-02-16,2.537234,,16.138084,27.157648,40.270000,13.983936,14.940000,44.536865,28.913460,2.016500,,43.903900,65.937813,36.145248,2.026749,107.334145,13.299967,29.356527,72.400002,361.106415,41.555889,21.740530,8.606258,59.572735,26.013687,39.573467,12.175077,17.644876,21.356800,33.232285,39.325230,14.698545,28.009132,25.110701,26.692776,75.859810,51.017464,108.732552,,12.294765,,11.649408,157.250702,25.037273,,50.876587,12.759133,27.071915,12.712222,36.945419,31.194792,13.142977,44.286804,31.793810,57.153736,23.482393,3.837287,9.816347,26.270277,13.956252,34.418728,,36.048546,5.972504,21.285080,44.684887,20.271692,12.013687,8.285884,0.326714,10.032434,,0.498813,13.259707,35.940628,10.630880,37.283276,,,26.773451,27.562895,12.106278,14.563352,15.437391,48.035618,101.666275,7.204580,44.982372,,,19.021193,,41.153168,16.900095,38.051537,19.729687,,13.110441,21.187311,10.866951,38.284245
2007-02-20,2.569237,,16.165752,27.185694,40.740002,13.792777,14.920000,44.283249,29.286337,2.075500,,43.673283,66.003067,36.145248,2.090439,107.618736,13.194106,29.370113,72.660004,361.707123,41.715557,21.775312,8.569044,59.623520,25.789536,39.902092,12.126010,17.734640,21.395947,32.908474,39.125031,14.970333,28.137571,25.098116,26.792902,76.663437,51.043232,109.460007,,12.402251,,11.702952,160.164902,24.976833,,51.061615,12.729084,27.150614,12.777778,36.917217,31.426098,13.118270,44.672703,31.782240,57.624641,23.807068,3.743118,9.771032,26.548523,13.520996,34.679436,,35.926563,5.955181,21.390825,45.200306,20.335178,11.799158,8.365606,0.335857,10.080567,,0.503234,13.482025,35.935066,10.630880,37.174404,,,26.893106,27.342173,12.036599,14.585723,15.505218,48.466263,101.882561,7.181510,45.284576,,,19.188047,,41.053993,17.061239,37.979584,19.762011,,13.028715,21.293962,11.265940,38.070656
2007-02-21,2.667939,,16.205719,26.961416,40.950001,13.947173,14.560000,44.990696,29.114241,2.063000,,43.539387,65.952324,36.051651,2.116227,106.777565,13.044938,29.057320,71.739998,358.770111,41.887501,21.658331,8.618663,59.732399,26.068739,39.833622,11.775208,17.555113,21.578653,32.824001,40.022469,14.876409,28.209835,25.098116,26.775248,77.207863,50.676262,108.853767,,12.665008,,11.796160,159.592148,24.952679,,50.927994,12.548783,27.325500,12.764444,36.657780,31.438272,13.060616,44.603794,31.522074,57.490120,23.807068,3.786385,9.722997,26.647070,13.353279,33.077091,,35.987934,5.914305,21.126451,45.135204,20.701952,11.672392,8.283078,0.334143,10.108889,,0.495764,13.656708,36.163094,10.537914,37.065536,,,26.483728,27.121443,11.882567,14.682659,15.407725,48.677521,101.840744,7.152679,45.048473,,,19.144783,,40.832802,17.328703,37.928196,19.735071,,13.038932,21.436163,11.200938,38.024891
2007-02-22,2.677211,,16.485504,26.842272,40.810001,14.116281,14.540000,44.543533,28.956484,2.050000,,43.256706,65.676788,35.911190,2.095128,108.243401,13.035316,29.077730,71.500000,357.702240,41.623444,21.614058,8.512194,59.746891,26.300755,39.772018,11.564236,17.567934,21.219770,33.166595,39.024918,14.816454,28.225882,24.934568,26.669220,77.130074,50.972378,108.151047,,12.636003,,11.795910,158.736740,24.880180,,50.624756,12.602867,26.984476,12.632222,36.533718,31.432171,12.986481,44.397064,31.302366,56.929527,23.736485,3.814382,9.597038,26.693430,13.285394,32.587475,,36.044590,5.878275,20.765928,44.896473,20.730173,11.857668,8.260702,0.339286,10.214589,,0.498966,13.712284,35.962875,10.457068,37.076996,,,26.949783,27.089340,12.106278,14.727408,15.395012,48.433777,101.763916,7.121922,44.614048,,,19.830732,,40.977726,17.295481,37.722614,19.740458,,13.090012,21.453949,11.138174,38.177460
2007-02-23,2.664050,,16.476273,26.807230,40.630001,14.108930,14.690000,44.203144,28.863251,2.039000,,43.160019,65.459267,35.349449,2.109976,107.835175,13.016064,28.907721,71.239998,358.903625,41.304104,21.604578,8.412962,58.418571,26.426596,39.347515,11.637831,17.638466,21.193676,33.354321,39.118130,14.802463,28.209835,25.047806,26.686890,78.400330,50.888702,107.234573,,12.562636,,11.666264,156.946152,24.747261,,50.229023,12.476667,27.351730,12.564444,36.389080,31.060888,12.975507,44.603794,31.342823,57.243454,24.654049,3.884799,9.476511,26.670263,13.281400,32.651047,,35.978500,5.915690,20.640953,43.930737,20.384552,12.072198,8.341829,0.336143,10.196658,,0.497746,13.354983,35.918385,10.356012,37.140038,,,27.308781,27.109411,12.010926,14.339640,15.348383,47.706581,101.366264,7.112308,44.802925,,,19.904886,,40.451393,17.257269,37.691780,19.691969,,13.079798,21.110302,11.111275,38.248634
2007-02-26,2.647302,,16.746838,26.596979,40.740002,14.035400,15.680000,44.183121,28.999498,2.044000,,42.505383,64.480438,35.302639,2.100598,103.647911,13.083434,28.737707,71.160004,351.628113,41.304104,21.648844,8.208296,58.302429,26.725481,39.299591,11.505361,17.465351,21.128424,33.513882,39.076698,14.722530,28.185757,25.173603,26.563189,75.820900,50.270706,107.967789,,12.634294,,11.525214,155.133911,24.644543,,49.807560,12.530751,27.001966,12.583333,36.474174,30.926985,13.101798,44.266140,31.452677,56.884670,24.237617,3.947580,9.430287,26.548523,13.285394,32.377640,,35.936020,5.935782,21.381208,42.601463,20.504465,12.033194,8.555828,0.330429,10.176838,,0.490123,13.354983,35.868324,10.444942,36.922298,,,26.861620,26.980984,11.739532,14.071193,15.428919,46.971245,101.275558,7.208422,44.236294,,,19.632984,,40.588696,16.955568,37.409115,19.632713,,13.072979,21.133993,11.203182,38.340160
2007-02-27,2.510315,,16.553146,25.791006,38.919998,13.572207,15.080000,42.881664,27.859320,1.941500,,41.352379,63.226078,33.971859,2.042769,100.839973,12.684053,27.636084,69.580002,337.744476,39.811852,21.291557,7.845484,55.986881,25.581104,37.930279,11.039258,16.484362,20.554213,32.185722,37.381901,14.130984,26.572147,24.682962,25.638483,73.701622,48.493938,105.890305,,12.042249,,11.124620,142.085281,24.058491,,48.291389,12.037938,25.777784,12.167778,35.765106,29.959167,12.736638,42.357403,30.643242,54.887604,23.475334,3.790626,9.334228,25.771770,12.810202,31.754511,,35.171215,5.727922,20.756319,40.219639,19.658047,11.604130,8.287277,0.315714,9.812540,,0.475336,12.934171,34.906132,10.161993,35.094509,,,25.350065,26.270636,11.277432,13.690892,15.038953,45.285278,97.320030,6.948921,42.970768,,,18.953218,,39.444489,16.333811,36.093468,19.185535,,12.473646,20.375610,10.804187,36.524849
2007-02-28,2.530654,,16.792957,25.076151,39.250000,13.653083,15.070000,42.888336,27.766100,1.957000,,42.304558,63.269588,34.370811,2.047849,98.495865,12.693670,27.629271,70.459999,336.209381,39.566216,21.313690,7.975723,55.914299,25.687275,38.265751,10.607501,16.631834,20.502008,32.157570,37.378448,14.326833,27.495350,24.758450,25.355782,74.032166,49.169888,106.654076,,12.209456,,11.141478,146.253586,23.919535,,47.767139,11.935772,25.804016,12.344444,35.697037,30.062664,12.816262,42.508987,30.406189,54.713234,22.974207,3.788929,9.713038,25.325426,12.750302,32.021572,,34.972927,5.839474,21.222584,40.648277,19.869654,11.565126,8.323898,0.321857,9.859728,,0.472592,13.045327,35.123047,10.089232,36.377975,,,25.457453,26.342882,11.332449,13.780372,15.174597,45.801235,98.317604,7.073864,42.744095,,,19.132431,,39.803001,16.432173,36.072891,19.212467,,12.735858,20.559288,10.828840,36.448574
2007-03-01,2.603932,,16.534693,24.676661,39.259998,13.564860,14.790000,41.179741,27.507940,1.942500,,42.066502,63.697338,34.066521,2.077154,98.056717,12.818782,27.527275,71.080002,340.948425,39.240746,21.161922,7.919908,56.001373,25.935030,38.341064,10.882254,16.574129,20.449800,31.725782,37.354313,14.250892,27.607744,24.921989,25.308674,73.986748,49.189194,106.929001,,12.043956,,11.111234,144.738480,23.834936,,47.422787,11.773504,25.410532,12.111111,35.424751,29.947004,12.772326,42.254051,30.209595,55.028233,22.734232,3.757538,9.632379,25.563103,12.926002,31.888058,,34.774647,5.843630,21.145678,40.740486,19.813217,11.565126,8.373194,0.326143,9.937115,,0.466799,13.315287,35.278778,10.121569,36.486847,,,25.331110,26.134197,11.145404,13.623779,15.221220,45.447792,98.024612,7.056564,43.027428,,,19.027376,,40.230183,16.483843,36.036930,19.163980,,12.633699,20.535582,10.734698,36.097729
2007-03-02,2.554581,,16.297962,25.055124,38.660000,13.219304,14.180000,41.213104,27.084848,1.884500,,41.240803,63.102787,33.816330,2.029093,96.300186,12.712919,27.071663,71.239998,333.539398,38.712620,21.073393,7.888897,55.732826,25.533924,38.169899,10.460309,16.221487,20.188801,31.345646,36.301529,13.965118,27.254517,24.519421,25.055399,72.910934,48.577621,106.531876,,12.018366,,10.874498,141.846069,23.569105,,46.718678,11.551128,25.462986,11.946667,35.141117,29.332247,12.599359,41.730350,29.932087,53.689388,22.543663,3.690515,9.339664,25.313841,12.718355,31.252193,,34.467777,5.784045,21.241817,39.823582,19.580465,11.535872,8.161927,0.318429,9.802155,,0.453841,13.267647,35.000679,10.020513,36.188881,,,24.939455,25.825172,10.958369,13.504467,15.005048,44.180283,96.740974,7.004663,41.809151,,,19.008833,,41.328609,16.305481,35.702877,19.067003,,12.422569,20.405233,10.716764,35.599384
2007-03-05,2.581799,,16.218019,24.459412,38.520000,13.079611,13.950000,41.486778,26.661764,1.852500,,40.839104,63.095531,33.566135,2.005259,94.734848,12.679235,26.650051,71.239998,328.733582,38.792454,21.057585,7.845484,53.983475,25.360886,37.827572,10.197821,16.324074,20.090929,31.176691,35.966721,14.095014,27.069876,24.053949,24.802134,72.048973,48.365200,105.554291,,11.941582,,10.930772,137.735733,23.363678,,47.186390,11.485027,24.964577,11.581111,35.073051,28.936605,12.709181,41.550304,29.851139,54.285683,22.423666,3.689668,9.147547,24.873289,12.626516,31.220394,,34.543320,5.696052,21.270662,38.868679,19.432333,11.379852,8.040803,0.300857,9.670022,,0.438443,12.997693,34.911690,9.984136,35.976891,,,24.724678,25.500097,10.785993,13.243481,14.852448,42.311508,95.820107,6.866263,41.705242,,,19.095345,,40.398003,16.020441,35.821064,18.932304,,12.303385,20.162304,10.640557,35.584145
2007-03-06,2.637731,,16.254919,24.697699,39.040001,13.366342,14.090000,41.580185,27.249777,1.929000,,41.932613,63.675598,34.445194,2.032610,96.337486,12.996817,27.044466,71.519997,337.610992,39.068779,21.054424,8.025341,55.065006,25.883913,38.149361,10.585423,16.644653,20.423708,31.758642,36.947006,14.364806,27.591692,24.594896,25.102501,72.956306,49.240696,106.073647,,12.066136,,11.342270,143.078384,23.579414,,48.209167,11.659311,25.095739,12.057778,34.999310,29.533113,12.884895,42.194321,30.198038,54.510708,22.953028,3.711727,9.423947,24.983433,12.870099,31.474743,,34.684952,5.849173,21.472548,39.904968,19.629831,11.418857,8.149252,0.306286,9.919185,,0.464360,13.402624,35.184208,10.182204,36.062824,,,24.983685,25.756958,11.002379,13.452271,15.043203,44.310276,97.459549,6.920084,42.338005,,,19.373438,,41.176052,16.037117,35.928997,19.185535,,12.422569,20.535582,10.768322,36.102814
2007-03-07,2.623673,,16.199579,24.613588,38.740002,13.381059,14.100000,41.393318,27.113543,1.918000,,41.553238,64.320923,34.208527,2.037689,96.778519,13.049750,26.663649,71.879997,335.208099,39.443394,20.826769,7.994330,54.302845,26.410879,38.423218,10.482388,16.586956,20.436758,32.068409,38.248306,14.067037,27.639856,24.582321,25.073072,72.813751,48.944580,104.882141,,11.955233,,11.294924,141.788071,23.524721,,48.281116,11.491036,24.684757,12.026667,35.090073,29.435717,12.835473,41.328712,29.984112,54.308201,22.995382,3.760085,9.036980,24.983433,12.502726,31.525618,,34.840740,5.894905,21.264078,40.089458,19.474653,11.155567,8.126715,0.302571,9.871050,,0.451249,13.092969,35.066860,10.214540,35.570091,,,25.072109,25.789051,11.174749,13.414989,14.988094,43.603405,97.361885,6.810517,42.810215,,,19.243662,,41.038750,16.252138,35.975250,19.110107,,12.150143,20.334129,10.743668,36.428249
2007-03-08,2.632047,,16.417868,25.048111,39.080002,13.557501,14.190000,41.493439,27.235437,1.905000,,42.267361,64.451424,34.330231,2.063478,97.871765,13.069000,26.772451,72.660004,337.077148,39.486389,20.940592,8.071855,55.638443,26.572117,37.149754,10.715441,16.766474,21.147995,32.129410,38.241398,14.103013,27.848579,24.456514,25.296879,73.676384,49.626945,105.248749,,11.953524,,11.272116,144.941483,23.579414,,47.798000,11.557142,24.466156,12.213333,35.010662,29.667013,12.945298,42.222023,30.273209,54.668217,22.960094,3.833895,9.312476,25.296446,12.510715,31.741795,,35.180649,5.955875,21.506493,40.914127,19.270105,11.048306,8.160515,0.303429,9.889484,,0.469848,13.251767,35.234512,10.271127,35.701862,,,25.419548,25.909451,11.259098,13.556670,15.081348,44.554031,98.185074,7.018120,43.339081,,,19.589725,,40.680244,16.515509,35.908436,19.153198,,12.422569,20.446709,10.732460,36.535023
2007-03-09,2.631150,,16.722240,25.307426,39.169998,13.476629,14.200000,40.619114,27.127878,1.942000,,42.326866,64.900955,34.451950,2.042378,98.530220,12.953517,26.670454,72.919998,335.942261,39.547787,21.067070,8.099764,55.892525,26.662548,37.204521,10.541265,16.721598,21.271973,32.134087,39.004215,14.148975,27.591692,24.217487,25.620813,74.376892,49.774990,104.851608,,11.987647,,11.228487,146.217331,23.500420,,47.941902,11.479012,24.676022,12.305556,35.248898,29.715712,13.060616,42.512875,30.406189,54.505085,22.825985,3.861043,9.276225,25.592072,12.578599,31.741795,,35.279800,6.018233,21.627695,41.234215,19.248945,11.136068,8.168969,0.300857,10.007668,,0.465122,13.204126,35.139515,10.271127,35.615929,,,25.362700,25.885361,11.116069,13.720720,14.941464,45.065903,98.212997,7.025811,43.376869,,,20.059387,,40.428513,16.458838,36.299030,19.142422,,12.412353,20.440784,10.629344,36.163815
2007-03-12,2.687979,,16.719170,25.482643,39.639999,13.653083,14.170000,40.498981,27.687214,1.940500,,42.185539,66.126335,34.546616,2.066604,98.958817,13.165239,26.724848,72.879997,336.142639,39.652206,21.057585,8.115271,55.297310,26.442322,36.732105,10.627126,16.779299,20.867413,32.303036,39.007668,14.264880,27.455215,24.645218,25.609043,74.681740,50.714886,105.218170,,12.083197,,11.272861,146.869766,23.196564,,48.368481,11.707389,24.588577,12.248889,35.050369,29.727875,13.164948,42.589046,30.527607,56.254601,22.825985,3.925522,9.356883,25.893492,12.746314,31.563755,,35.487518,6.004376,21.472544,41.266796,19.354746,11.116564,8.281644,0.301143,9.984029,,0.462378,13.553484,35.301575,10.259001,35.575802,,,25.343742,26.226503,11.028049,13.765464,15.026244,46.105938,98.359482,7.123843,43.612965,,,20.139727,,40.634472,16.895557,36.566257,19.212467,,12.456628,20.458555,10.593480,36.036709
2007-03-13,2.644011,,16.636154,25.006062,38.650002,13.483982,13.940000,40.305428,27.013136,1.891000,,40.727543,64.857452,33.444424,2.006040,95.262863,12.895774,25.915611,72.059998,325.396179,38.896862,20.826769,7.910604,54.259285,26.186726,36.259689,10.342558,16.349718,20.815208,31.838417,37.740887,13.969113,26.989597,24.330711,24.861025,73.092636,49.420944,104.148911,,11.743669,,10.982331,144.281738,22.698233,,47.648952,11.491036,24.133879,11.988889,34.471756,28.425310,13.012867,41.591843,30.105549,54.493839,21.696692,3.800807,9.412166,25.203707,12.448480,31.315779,,35.298676,5.881209,21.026518,39.107418,18.846893,10.980046,8.212631,0.293571,9.889484,,0.442865,13.220003,34.737141,10.081147,35.048691,,,26.423939,25.809111,10.767658,13.362786,14.852448,44.623100,96.447945,7.162285,42.441906,,,19.614454,,40.428513,16.345491,35.928997,18.856886,,12.303385,19.830530,10.351398,35.548557
2007-03-14,2.691867,,16.531616,24.851881,39.299999,13.520746,14.130000,40.505650,26.977278,1.904000,,41.441647,65.241760,33.654045,2.022842,95.411949,13.001633,26.174021,71.239998,327.598907,39.081081,20.656033,8.009832,54.593208,26.705811,35.965282,10.300855,16.574129,21.082750,32.063702,38.206882,14.085027,27.077904,24.393616,25.084843,73.047195,49.942368,104.820976,,11.868215,,11.105532,145.093689,22.825855,,48.188587,11.557142,24.614807,12.102222,34.437725,28.790518,13.007334,42.083534,30.007252,55.208256,21.901375,3.855954,9.560790,25.302252,12.154678,31.557409,,35.784946,5.871412,20.978031,40.046021,19.326532,11.301840,8.284461,0.301571,9.910286,,0.440730,13.402624,35.033321,10.048809,35.157539,,,27.295698,25.985704,10.752991,13.564123,14.971135,44.545914,97.166527,7.152679,42.574112,,,19.571184,,40.710739,16.263809,36.093468,18.803007,,12.354468,19.937172,10.299590,36.112957
2007-03-15,2.679006,,16.488577,24.529488,38.619999,13.645733,13.930000,40.051807,26.905569,1.889000,,41.739182,66.010323,33.877201,2.018543,96.853035,13.049750,26.493643,71.000000,334.607483,38.970539,20.633905,7.975723,55.130352,26.159187,36.417168,10.239527,16.548477,21.754835,32.321831,38.206882,14.172956,27.126070,24.745874,24.967051,72.567238,49.878014,105.462563,,11.963768,,11.060667,145.630112,22.783312,,48.029282,11.503048,25.305599,12.398889,34.335625,29.033997,13.018392,42.388214,30.093975,55.157608,22.028416,3.868679,9.539038,25.197903,12.315664,31.366655,,35.874630,5.930897,20.939247,40.631985,19.241890,11.272586,8.335167,0.302286,9.989708,,0.436309,13.275583,35.200989,10.101356,35.472679,,,27.605227,25.845238,10.852009,13.504467,15.119494,45.086235,97.299103,7.100778,42.498550,,,19.509390,,41.229446,16.448830,35.672031,18.964630,,12.381708,20.203793,10.360407,35.945187
