cik,ticker,fiscal_year,prev_fiscal_year,report_date,filing_date,prev_filing_date,accession,prev_accession,cos_full,jac_full,len_full,cos_1a,jac_1a,len_1a,cos_7,jac_7,len_7
0000731766,UNH,2019,2018,2019-12-31,2020-02-14,2019-02-12,0000731766-20-000006,0000731766-19-000005,0.998919,0.941892,316460,0.999698,0.988896,61484,0.999156,0.965727,117859
0000731766,UNH,2020,2019,2020-12-31,2021-03-01,2020-02-14,0000731766-21-000013,0000731766-20-000006,0.994699,0.894491,319872,0.993622,0.916667,66451,0.987237,0.859080,112144
0000731766,UNH,2021,2020,2021-12-31,2022-02-15,2021-03-01,0000731766-22-000008,0000731766-21-000013,0.988718,0.950296,318038,0.998005,0.949731,68150,0.998598,0.953800,112571
0000731766,UNH,2022,2021,2022-12-31,2023-02-24,2022-02-15,0000731766-23-000008,0000731766-22-000008,0.997702,0.913864,303492,0.997430,0.918246,66112,0.994616,0.888410,101470
0000731766,UNH,2023,2022,2023-12-31,2024-02-28,2023-02-24,0000731766-24-000081,0000731766-23-000008,0.998918,0.939952,311917,0.991449,0.891266,66350,0.995194,0.907235,107206
0000731766,UNH,2024,2023,2024-12-31,2025-02-27,2024-02-28,0000731766-25-000063,0000731766-24-000081,0.998215,0.946321,316212,0.999251,0.954517,65778,0.998498,0.949436,105572
0000731766,UNH,2025,2024,2025-12-31,2026-03-02,2025-02-27,0000731766-26-000062,0000731766-25-000063,0.995319,0.905941,330858,0.996965,0.960050,66989,0.996743,0.901996,106302
0000100885,UNP,2008,2007,2008-12-31,2009-02-06,2008-02-28,0001193125-09-021370,0001193125-08-041700,0.995679,0.825164,291558,0.988033,0.903226,17582,0.990825,0.807027,92711
0000100885,UNP,2009,2008,2009-12-31,2010-02-05,2009-02-06,0001193125-10-023294,0001193125-09-021370,0.997044,0.843356,317189,0.995152,0.939759,17420,0.991266,0.789315,103968
0000100885,UNP,2010,2009,2010-12-31,2011-02-04,2010-02-05,0001193125-11-024531,0001193125-10-023294,0.996698,0.865587,316398,0.997389,0.966049,17309,0.990216,0.828994,103077
0000100885,UNP,2011,2010,2011-12-31,2012-02-03,2011-02-04,0001193125-12-038569,0001193125-11-024531,0.998301,0.865659,318093,0.999449,0.989097,17432,0.993522,0.844411,101746
0000100885,UNP,2012,2011,2012-12-31,2013-02-08,2012-02-03,0001193125-13-045658,0001193125-12-038569,0.998300,0.882755,311137,0.999064,0.989214,17621,0.995332,0.848530,99773
0000100885,UNP,2013,2012,2013-12-31,2014-02-07,2013-02-08,0001193125-14-040752,0001193125-13-045658,0.998701,0.899825,316026,0.990961,0.880330,20476,0.994982,0.857217,96201
0000100885,UNP,2014,2013,2014-12-31,2015-02-06,2014-02-07,0001193125-15-037518,0001193125-14-040752,0.998935,0.905208,313958,0.997268,0.956931,21136,0.995297,0.843650,92930
0000100885,UNP,2015,2014,2015-12-31,2016-02-05,2015-02-06,0000100885-16-000260,0001193125-15-037518,0.997675,0.923852,319725,0.997680,0.981258,21837,0.994138,0.893475,95039
0000100885,UNP,2016,2015,2016-12-31,2017-02-03,2016-02-05,0000100885-17-000056,0000100885-16-000260,0.998235,0.922825,301036,0.999089,0.989333,22067,0.987174,0.825542,79940
0000100885,UNP,2017,2016,2017-12-31,2018-02-09,2017-02-03,0000100885-18-000048,0000100885-17-000056,0.998043,0.885622,305873,0.998997,0.967448,22486,0.994147,0.911432,84625
0000100885,UNP,2018,2017,2018-12-31,2019-02-08,2018-02-09,0000100885-19-000060,0000100885-18-000048,0.997339,0.882370,309114,0.999260,0.980670,22681,0.989366,0.824182,83202
0000100885,UNP,2019,2018,2019-12-31,2020-02-07,2019-02-08,0000100885-20-000065,0000100885-19-000060,0.997213,0.859464,299259,0.993733,0.854691,24942,0.982744,0.799654,70792
0000100885,UNP,2020,2019,2020-12-31,2021-02-05,2020-02-07,0000100885-21-000068,0000100885-20-000065,0.997036,0.847379,313263,0.985895,0.820180,29495,0.981506,0.785235,80624
0000100885,UNP,2021,2020,2021-12-31,2022-02-04,2021-02-05,0001437749-22-002494,0000100885-21-000068,0.996753,0.865804,284200,0.996711,0.954910,29947,0.964677,0.670406,63232
0000100885,UNP,2022,2021,2022-12-31,2023-02-10,2022-02-04,0001437749-23-002959,0001437749-22-002494,0.998583,0.872090,285614,0.997818,0.938796,30154,0.983608,0.770087,60826
0000100885,UNP,2023,2022,2023-12-31,2024-02-09,2023-02-10,0001437749-24-003599,0001437749-23-002959,0.997245,0.842842,279056,0.998353,0.970238,30700,0.982215,0.740530,56152
0000100885,UNP,2024,2023,2024-12-31,2025-02-07,2024-02-09,0000100885-25-000042,0001437749-24-003599,0.998088,0.900659,279112,0.994403,0.912150,32908,0.982460,0.777053,57009
0000100885,UNP,2025,2024,2025-12-31,2026-02-06,2025-02-07,0000100885-26-000037,0000100885-25-000042,0.992144,0.888446,319055,0.861117,0.703704,59832,0.992837,0.855316,58342
0001090727,UPS,2008,2007,2008-12-31,2009-02-27,2008-02-29,0001193125-09-040973,0001193125-08-043891,0.996655,0.865616,359908,,,2213,0.990972,0.745445,112464
0001090727,UPS,2009,2008,2009-12-31,2010-02-26,2009-02-27,0001193125-10-042908,0001193125-09-040973,0.995964,0.835331,374265,0.834973,0.195238,21665,0.986494,0.753125,96017
0001090727,UPS,2010,2009,2010-12-31,2011-02-28,2010-02-26,0001193125-11-049356,0001193125-10-042908,0.998892,0.905103,385331,0.998744,0.969158,21907,0.992170,0.835534,99341
0001090727,UPS,2011,2010,2011-12-31,2012-02-27,2011-02-28,0001193125-12-081067,0001193125-11-049356,0.996117,0.788481,424291,0.985058,0.808343,19701,0.986278,0.768161,119253
0001090727,UPS,2012,2011,2012-12-31,2013-02-28,2012-02-27,0001090727-13-000005,0001193125-12-081067,0.998275,0.896372,416479,0.996919,0.939655,21153,0.989322,0.781718,126908
0001090727,UPS,2013,2012,2013-12-31,2014-02-28,2013-02-28,0001090727-14-000009,0001090727-13-000005,0.998620,0.899003,445696,0.999145,0.991337,21524,0.995690,0.842764,139343
0001090727,UPS,2014,2013,2014-12-31,2015-02-27,2014-02-28,0001090727-15-000008,0001090727-14-000009,0.995530,0.882049,449057,0.992169,0.896629,24142,0.986791,0.763636,128992
0001090727,UPS,2015,2014,2015-12-31,2016-02-25,2015-02-27,0001090727-16-000053,0001090727-15-000008,0.997321,0.891951,458780,0.979185,0.948332,25980,0.993832,0.848036,125784
0001090727,UPS,2016,2015,2016-12-31,2017-02-21,2016-02-25,0001090727-17-000011,0001090727-16-000053,0.997241,0.863781,462679,0.987829,0.895937,27381,0.988917,0.811919,133223
0001090727,UPS,2017,2016,2017-12-31,2018-02-21,2017-02-21,0001090727-18-000009,0001090727-17-000011,0.995789,0.819583,468279,0.985067,0.794599,37277,0.989662,0.796774,130842
0001090727,UPS,2018,2017,2018-12-31,2019-02-21,2018-02-21,0001090727-19-000006,0001090727-18-000009,0.997522,0.882384,492252,0.992173,0.905206,38772,0.991381,0.827586,137812
0001090727,UPS,2019,2018,2019-12-31,2020-02-20,2019-02-21,0001090727-20-000005,0001090727-19-000006,0.995907,0.874002,456855,0.963523,0.800305,34060,0.974937,0.712283,90975
0001090727,UPS,2020,2019,2020-12-31,2021-02-22,2020-02-20,0001090727-21-000013,0001090727-20-000005,0.997822,0.856518,448129,0.992510,0.864908,38406,0.988167,0.794136,95765
0001090727,UPS,2021,2020,2021-12-31,2022-02-22,2021-02-22,0001090727-22-000007,0001090727-21-000013,0.998050,0.890104,431525,0.989036,0.825581,36987,0.991757,0.755027,96052
0001090727,UPS,2022,2021,2022-12-31,2023-02-21,2022-02-22,0001090727-23-000006,0001090727-22-000007,0.998111,0.892916,416592,0.994990,0.893061,39446,0.990559,0.794682,97507
0001090727,UPS,2023,2022,2023-12-31,2024-02-20,2023-02-21,0001090727-24-000008,0001090727-23-000006,0.998455,0.888919,435792,0.994537,0.850158,39426,0.989481,0.792661,101168
0001090727,UPS,2024,2023,2024-12-31,2025-02-18,2024-02-20,0001090727-25-000019,0001090727-24-000008,0.996010,0.882588,467362,0.996236,0.913531,41928,0.972141,0.747738,119084
0001090727,UPS,2025,2024,2025-12-31,2026-02-17,2025-02-18,0001628280-26-008432,0001090727-25-000019,0.996801,0.879767,436221,0.995120,0.895304,41889,0.986245,0.752062,103131
0000036104,USB,2008,2007,2008-12-31,2009-03-02,2008-02-25,0000950152-09-002057,0000950124-08-000806,0.994894,0.881437,44262,,,0,,,0
0000036104,USB,2009,2008,2009-12-31,2010-02-26,2009-03-02,0000950123-10-018123,0000950152-09-002057,0.989980,0.836686,39556,,,0,,,0
0000036104,USB,2010,2009,2010-12-31,2011-02-28,2010-02-26,0000950123-11-019888,0000950123-10-018123,0.887018,0.466365,82751,,,0,,,0
0000036104,USB,2011,2010,2011-12-31,2012-02-23,2011-02-28,0001193125-12-075125,0000950123-11-019888,0.992050,0.830823,89320,,,0,,,0
0000036104,USB,2012,2011,2012-12-31,2013-02-22,2012-02-23,0001193125-13-071069,0001193125-12-075125,0.996292,0.890919,93295,,,0,,,0
0000036104,USB,2013,2012,2013-12-31,2014-02-21,2013-02-22,0001193125-14-062530,0001193125-13-071069,0.994613,0.846955,105629,,,0,,,0
0000036104,USB,2014,2013,2014-12-31,2015-02-27,2014-02-21,0001193125-15-068728,0001193125-14-062530,0.997990,0.896326,105789,,,0,,,0
0000036104,USB,2015,2014,2015-12-31,2016-02-25,2015-02-27,0001193125-16-478568,0001193125-15-068728,0.998150,0.904739,117686,,,0,,,0
0000036104,USB,2016,2015,2016-12-31,2017-02-23,2016-02-25,0001193125-17-053947,0001193125-16-478568,0.997389,0.920460,112856,,,0,,,0
0000036104,USB,2017,2016,2017-12-31,2018-02-22,2017-02-23,0001193125-18-053893,0001193125-17-053947,0.998671,0.930015,112398,,,0,,,0
0000036104,USB,2018,2017,2018-12-31,2019-02-22,2018-02-22,0001193125-19-047201,0001193125-18-053893,0.989806,0.808628,120686,,,0,,,0
0000036104,USB,2019,2018,2019-12-31,2020-02-20,2019-02-22,0001193125-20-043622,0001193125-19-047201,0.997400,0.890359,116334,,,0,,,0
0000036104,USB,2020,2019,2020-12-31,2021-02-23,2020-02-20,0001193125-21-052547,0001193125-20-043622,0.992401,0.818651,125734,,,65285,,,0
0000036104,USB,2021,2020,2021-12-31,2022-02-22,2021-02-23,0001193125-22-048709,0001193125-21-052547,0.992810,0.821061,116867,,,0,,,0
0000036104,USB,2022,2021,2022-12-31,2023-02-27,2022-02-22,0001193125-23-050691,0001193125-22-048709,0.927316,0.821782,133510,,,0,,,0
0000036104,USB,2023,2022,2023-12-31,2024-02-20,2023-02-27,0000036104-24-000018,0001193125-23-050691,0.973512,0.828452,142638,,,0,,,0
0000036104,USB,2024,2023,2024-12-31,2025-02-21,2024-02-20,0000036104-25-000016,0000036104-24-000018,0.995946,0.847431,137550,,,0,,,0
0000036104,USB,2025,2024,2025-12-31,2026-02-23,2025-02-21,0000036104-26-000011,0000036104-25-000016,0.996185,0.889198,139106,,,0,,,0
0001403161,V,2008,2007,2008-09-30,2008-11-21,2007-12-21,0001193125-08-240384,0001193125-07-270394,0.977659,0.771080,808606,0.989178,0.867708,95698,0.866112,0.573624,146410
0001403161,V,2009,2008,2009-09-30,2009-11-20,2008-11-21,0001193125-09-239249,0001193125-08-240384,0.993458,0.683984,435181,0.968384,0.683787,68981,0.981336,0.648766,84031
0001403161,V,2010,2009,2010-09-30,2010-11-19,2009-11-20,0001193125-10-265236,0001193125-09-239249,0.992597,0.820519,473389,0.963239,0.673458,65065,0.988666,0.811812,89016
0001403161,V,2011,2010,2011-09-30,2011-11-18,2010-11-19,0001193125-11-315956,0001193125-10-265236,0.997277,0.855911,472532,0.994480,0.839080,67304,0.991988,0.824826,94639
0001403161,V,2012,2011,2012-09-30,2012-11-16,2011-11-18,0001384108-12-000011,0001193125-11-315956,0.997619,0.880970,447052,0.993973,0.886872,68224,0.987462,0.782074,81880
0001403161,V,2013,2012,2013-09-30,2013-11-22,2012-11-16,0001403161-13-000011,0001384108-12-000011,0.996759,0.802648,400880,0.988831,0.825143,71661,0.992148,0.824068,71424
0001403161,V,2014,2013,2014-09-30,2014-11-21,2013-11-22,0001403161-14-000017,0001403161-13-000011,0.999067,0.897264,417454,0.997217,0.912865,75748,0.994621,0.897800,77273
0001403161,V,2015,2014,2015-09-30,2015-11-20,2014-11-21,0001403161-15-000013,0001403161-14-000017,0.988658,0.903109,433112,0.981664,0.861453,77517,0.948143,0.868623,78305
0001403161,V,2016,2015,2016-09-30,2016-11-15,2015-11-20,0001403161-16-000058,0001403161-15-000013,0.988407,0.738352,449149,0.932339,0.538692,49174,0.940814,0.767152,74626
0001403161,V,2017,2016,2017-09-30,2017-11-17,2016-11-15,0001403161-17-000044,0001403161-16-000058,0.997332,0.847283,433287,0.990013,0.837716,53438,0.826163,0.148208,2569
0001403161,V,2018,2017,2018-09-30,2018-11-16,2017-11-17,0001403161-18-000055,0001403161-17-000044,0.997374,0.832605,419556,0.994986,0.871456,54189,0.784038,0.536481,2267
0001403161,V,2019,2018,2019-09-30,2019-11-14,2018-11-16,0001403161-19-000050,0001403161-18-000055,0.997717,0.820270,414551,0.998190,0.949131,55447,0.602373,0.144928,8493
0001403161,V,2020,2019,2020-09-30,2020-11-19,2019-11-14,0001403161-20-000070,0001403161-19-000050,0.998039,0.844032,424468,0.992571,0.853492,67535,0.598638,0.099065,77795
0001403161,V,2021,2020,2021-09-30,2021-11-18,2020-11-19,0001403161-21-000060,0001403161-20-000070,0.998353,0.847842,389216,0.993666,0.881004,65253,0.984632,0.720143,69213
0001403161,V,2022,2021,2022-09-30,2022-11-16,2021-11-18,0001403161-22-000081,0001403161-21-000060,0.999141,0.909711,391764,0.994179,0.886700,67496,0.993613,0.857288,69465
0001403161,V,2023,2022,2023-09-30,2023-11-15,2022-11-16,0001403161-23-000099,0001403161-22-000081,0.997612,0.891850,382861,0.993600,0.889006,75186,0.788005,0.277048,44698
0001403161,V,2024,2023,2024-09-30,2024-11-13,2023-11-15,0001403161-24-000058,0001403161-23-000099,0.997781,0.876126,406895,0.997242,0.915859,80332,0.986341,0.827648,48528
0001403161,V,2025,2024,2025-09-30,2025-11-06,2024-11-13,0001403161-25-000089,0001403161-24-000058,0.997345,0.871586,430574,0.984840,0.861420,82366,0.994832,0.883530,48491
0000732712,VZ,2008,2007,2008-12-31,2009-02-24,2008-02-28,0001193125-09-036349,0001193125-08-042027,0.974968,0.750519,106309,0.930528,0.545322,15820,,,0
0000732712,VZ,2009,2008,2009-12-31,2010-02-26,2009-02-24,0001193125-10-041685,0001193125-09-036349,0.983737,0.767737,131972,0.989159,0.873938,16798,,,0
0000732712,VZ,2010,2009,2010-12-31,2011-02-28,2010-02-26,0001193125-11-049476,0001193125-10-041685,0.988216,0.749027,124175,0.982100,0.789267,17069,,,0
0000732712,VZ,2011,2010,2011-12-31,2012-02-24,2011-02-28,0001193125-12-077846,0001193125-11-049476,0.992078,0.793752,113900,0.988946,0.876821,17577,,,0
0000732712,VZ,2012,2011,2012-12-31,2013-02-26,2012-02-24,0001193125-13-075713,0001193125-12-077846,0.995667,0.857603,114174,0.988616,0.870079,17629,,,0
0000732712,VZ,2013,2012,2013-12-31,2014-02-27,2013-02-26,0001193125-14-073266,0001193125-13-075713,0.989407,0.804649,131390,0.931056,0.834177,19828,,,0
0000732712,VZ,2014,2013,2014-12-31,2015-02-23,2014-02-27,0001193125-15-057710,0001193125-14-073266,0.992205,0.783509,132609,0.977453,0.891791,19966,,,0
0000732712,VZ,2015,2014,2015-12-31,2016-02-23,2015-02-23,0001193125-16-473367,0001193125-15-057710,0.994758,0.860022,132118,,,0,,,0
0000732712,VZ,2016,2015,2016-12-31,2017-02-21,2016-02-23,0001193125-17-050292,0001193125-16-473367,0.997165,0.879940,132831,,,20510,,,0
0000732712,VZ,2017,2016,2017-12-31,2018-02-23,2017-02-21,0000732712-18-000009,0001193125-17-050292,0.993676,0.825806,137582,0.995730,0.932099,20149,,,0
0000732712,VZ,2018,2017,2018-12-31,2019-02-15,2018-02-23,0000732712-19-000012,0000732712-18-000009,0.994521,0.873260,135549,0.997237,0.939173,21446,,,0
0000732712,VZ,2019,2018,2019-12-31,2020-02-21,2019-02-15,0000732712-20-000014,0000732712-19-000012,0.992660,0.798572,119525,0.994638,0.900463,21974,,,0
0000732712,VZ,2020,2019,2020-12-31,2021-02-25,2020-02-21,0000732712-21-000012,0000732712-20-000014,0.946766,0.592230,481787,0.992786,0.925759,24710,,,136707
0000732712,VZ,2021,2020,2021-12-31,2022-02-11,2021-02-25,0000732712-22-000008,0000732712-21-000012,0.997109,0.893838,467954,0.996483,0.901919,25345,0.986780,0.772983,126355
0000732712,VZ,2022,2021,2022-12-31,2023-02-10,2022-02-11,0000732712-23-000012,0000732712-22-000008,0.997636,0.933166,467461,0.995836,0.922269,26523,0.995039,0.874409,127704
0000732712,VZ,2023,2022,2023-12-31,2024-02-09,2023-02-10,0000732712-24-000010,0000732712-23-000012,0.997790,0.897768,455142,0.990629,0.847314,31381,0.992689,0.827493,116515
0000732712,VZ,2024,2023,2024-12-31,2025-02-12,2024-02-09,0000732712-25-000006,0000732712-24-000010,0.998526,0.915315,461012,0.987958,0.840851,35672,0.992158,0.869942,115649
0000732712,VZ,2025,2024,2025-12-31,2026-02-17,2025-02-12,0000732712-26-000007,0000732712-25-000006,0.998792,0.904513,449792,0.991887,0.829564,36464,0.995426,0.869137,112566
0000072971,WFC,2008,2007,2008-12-31,2009-02-27,2008-02-29,0000950134-09-003967,0000950134-08-003822,0.978644,0.847561,86163,,,0,,,0
0000072971,WFC,2009,2008,2009-12-31,2010-02-26,2009-02-27,0000950123-10-017877,0000950134-09-003967,0.995443,0.822321,89210,,,0,,,0
0000072971,WFC,2010,2009,2010-12-31,2011-02-25,2010-02-26,0000950123-11-018541,0000950123-10-017877,0.985537,0.788820,100890,,,0,,,0
0000072971,WFC,2011,2010,2011-12-31,2012-02-28,2011-02-25,0001193125-12-084528,0000950123-11-018541,0.994183,0.853136,100492,,,0,,,0
0000072971,WFC,2012,2011,2012-12-31,2013-02-27,2012-02-28,0001193125-13-078820,0001193125-12-084528,0.990801,0.859876,89843,,,0,,,0
0000072971,WFC,2013,2012,2013-12-31,2014-02-26,2013-02-27,0000072971-14-000337,0001193125-13-078820,0.989147,0.803758,89999,,,0,,,0
0000072971,WFC,2014,2013,2014-12-31,2015-02-25,2014-02-26,0000072971-15-000449,0000072971-14-000337,0.996053,0.893193,87951,,,0,,,0
0000072971,WFC,2015,2014,2015-12-31,2016-02-24,2015-02-25,0000072971-16-001045,0000072971-15-000449,0.999091,0.960368,89505,,,0,,,0
0000072971,WFC,2016,2015,2016-12-31,2017-03-01,2016-02-24,0000072971-17-000278,0000072971-16-001045,0.992951,0.904408,82562,,,0,,,0
0000072971,WFC,2017,2016,2017-12-31,2018-03-01,2017-03-01,0000072971-18-000272,0000072971-17-000278,0.995222,0.839008,83999,,,0,,,0
0000072971,WFC,2018,2017,2018-12-31,2019-02-27,2018-03-01,0000072971-19-000227,0000072971-18-000272,0.992140,0.882538,74011,,,0,,,0
0000072971,WFC,2019,2018,2019-12-31,2020-02-27,2019-02-27,0000072971-20-000217,0000072971-19-000227,0.991586,0.877305,82440,,,0,,,0
0000072971,WFC,2020,2019,2020-12-31,2021-02-23,2020-02-27,0000072971-21-000197,0000072971-20-000217,0.992517,0.823729,90990,,,0,,,0
0000072971,WFC,2021,2020,2021-12-31,2022-02-22,2021-02-23,0000072971-22-000096,0000072971-21-000197,0.994487,0.883058,80860,,,0,,,0
0000072971,WFC,2022,2021,2022-12-31,2023-02-21,2022-02-22,0000072971-23-000071,0000072971-22-000096,0.995072,0.881912,90157,,,0,,,0
0000072971,WFC,2023,2022,2023-12-31,2024-02-20,2023-02-21,0000072971-24-000064,0000072971-23-000071,0.998338,0.934732,85492,,,0,,,0
0000072971,WFC,2024,2023,2024-12-31,2025-02-25,2024-02-20,0000072971-25-000066,0000072971-24-000064,0.993573,0.810454,99102,,,0,,,0
0000072971,WFC,2025,2024,2025-12-31,2026-02-24,2025-02-25,0000072971-26-000133,0000072971-25-000066,0.996523,0.895450,89619,,,0,,,0
0000104169,WMT,2008,2007,2008-01-31,2008-03-31,2007-03-27,0001193125-08-071085,0001193125-07-065603,0.996269,0.860776,109936,0.846331,0.509395,23529,,,0
0000104169,WMT,2009,2008,2009-04-01,2009-04-01,2008-03-31,0000104169-09-000006,0001193125-08-071085,0.988893,0.889747,115427,0.996280,0.952546,24380,,,0
0000104169,WMT,2010,2009,2010-01-31,2010-03-30,2009-04-01,0001193125-10-071652,0000104169-09-000006,0.965119,0.859949,109419,0.998585,0.973563,25239,,,0
0000104169,WMT,2011,2010,2011-01-31,2011-03-30,2010-03-30,0001193125-11-083157,0001193125-10-071652,0.982315,0.886983,111076,0.983084,0.896328,25885,,,0
0000104169,WMT,2012,2011,2012-01-31,2012-03-27,2011-03-30,0001193125-12-134679,0001193125-11-083157,0.996668,0.895951,115124,0.988994,0.901499,26389,,,0
0000104169,WMT,2013,2012,2013-01-31,2013-03-26,2012-03-27,0000104169-13-000011,0001193125-12-134679,0.995659,0.865647,123569,0.979312,0.784560,35085,,,0
0000104169,WMT,2014,2013,2014-01-31,2014-03-21,2013-03-26,0000104169-14-000019,0000104169-13-000011,0.997561,0.888889,132533,0.990895,0.906977,40233,,,0
0000104169,WMT,2015,2014,2015-01-31,2015-04-01,2014-03-21,0000104169-15-000011,0000104169-14-000019,0.994862,0.843261,143048,0.973002,0.816296,43929,,,0
0000104169,WMT,2016,2015,2016-01-31,2016-03-30,2015-04-01,0000104169-16-000079,0000104169-15-000011,0.997151,0.892608,150958,0.993402,0.887374,51443,,,0
0000104169,WMT,2017,2016,2017-01-31,2017-03-31,2016-03-30,0000104169-17-000021,0000104169-16-000079,0.996082,0.836957,153672,0.982761,0.767949,53379,,,0
0000104169,WMT,2018,2017,2018-01-31,2018-03-30,2017-03-31,0000104169-18-000028,0000104169-17-000021,0.962837,0.676471,359724,0.977975,0.832245,53487,,,71726
0000104169,WMT,2019,2018,2019-01-31,2019-03-28,2018-03-30,0000104169-19-000016,0000104169-18-000028,0.994384,0.873210,353006,0.995377,0.896552,51422,0.985652,0.770447,67455
